30 100 Y
1 1 I
1 2 S
1 3 S
1 4 S
1 5 S
1 6 S
1 7 S
1 8 S
1 9 S
1 10 S
1 11 I
1 12 S
1 13 S
1 14 S
1 15 S
1 16 S
1 17 S
1 18 S
1 19 S
1 20 S
1 21 S
1 22 S
1 23 S
1 24 S
1 25 S
1 26 S
1 27 S
1 28 S
1 29 S
1 30 S
1 31 S
1 32 S
1 33 S
1 34 S
1 35 S
1 36 S
1 37 S
1 38 S
1 39 S
1 40 S
1 41 S
1 42 S
1 43 S
1 44 S
1 45 S
1 46 S
1 47 S
1 48 S
1 49 S
1 50 S
1 51 S
1 52 S
1 53 S
1 54 S
1 55 S
1 56 S
1 57 S
1 58 S
1 59 S
1 60 S
1 61 S
1 62 S
1 63 S
1 64 S
1 65 S
1 66 S
1 67 S
1 68 S
1 69 S
1 70 S
1 71 S
1 72 S
1 73 S
1 74 S
1 75 S
1 76 S
1 77 S
1 78 S
1 79 S
1 80 S
1 81 S
1 82 S
1 83 S
1 84 S
1 85 S
1 86 S
1 87 S
1 88 S
1 89 S
1 90 S
1 91 S
1 92 S
1 93 S
5 14 S
5 15 S
5 16 S
5 17 S
5 18 S
5 19 S
5 20 S
5 21 S
5 22 S
5 23 S
5 24 I
5 25 S
5 26 S
5 27 S
5 28 S
5 29 S
5 30 S
5 31 S
5 32 S
5 33 S
5 34 S
5 35 S
5 36 S
5 37 S
5 38 S
5 39 S
5 40 S
5 41 S
5 42 S
5 43 S
5 44 S
5 45 S
5 46 S
5 47 S
5 48 S
5 49 S
5 50 S
5 51 S
5 52 S
5 53 S
5 54 S
5 55 S
5 56 S
5 57 S
5 58 S
5 59 S
5 60 S
5 61 S
5 62 S
5 63 S
5 64 S
5 65 S
5 66 S
5 67 S
5 68 S
5 69 S
5 70 S
5 71 S
5 72 S
5 73 S
5 74 S
7 21 S
7 22 S
7 23 S
7 24 S
7 25 S
7 26 S
7 27 S
7 28 S
7 29 S
7 30 S
7 31 S
7 32 S
7 33 S
7 34 S
7 35 S
7 36 S
7 37 S
7 38 S
7 39 S
7 40 S
7 41 S
7 42 S
7 43 S
7 44 S
7 45 S
7 46 S
7 47 S
7 48 S
7 49 S
7 50 S
7 51 S
7 52 S
7 53 S
7 54 S
7 55 S
7 56 S
8 65 S
8 66 S
8 67 S
8 68 S
8 69 S
8 70 S
8 71 S
8 72 S
8 73 S
8 74 S
8 75 S
8 76 S
8 77 S
8 78 S
8 79 S
8 80 S
8 81 S
8 82 S
8 83 S
8 84 S
8 85 S
8 86 S
8 87 S
8 88 S
8 89 S
8 90 S
8 91 S
8 92 S
8 93 S
8 94 S
8 95 S
8 96 S
8 97 S
8 98 S
10 23 S
10 24 S
10 25 S
10 26 S
10 27 S
10 28 S
10 29 S
10 30 S
10 31 S
10 32 S
10 33 S
10 34 S
10 35 S
10 36 S
10 37 S
10 38 S
10 39 S
10 40 S
10 41 S
10 42 S
10 43 S
10 44 S
10 45 S
10 46 S
10 47 S
10 48 S
10 49 S
10 50 S
10 51 S
10 52 S
10 53 S
10 54 S
10 55 S
10 56 S
10 57 S
10 58 S
10 59 S
10 60 S
10 61 S
10 62 S
10 63 S
10 64 S
10 65 S
10 66 I
10 67 S
10 68 S
10 69 I
10 70 S
10 71 S
10 72 S
10 73 S
10 74 S
10 75 S
10 76 S
10 77 S
10 78 S
10 79 S
10 80 S
10 81 S
10 82 S
10 83 S
10 84 S
10 85 S
10 86 S
10 87 S
10 88 S
10 89 S
10 90 S
10 91 S
10 92 S
11 30 S
11 31 S
11 32 S
11 33 S
11 34 S
11 35 S
11 36 S
11 37 S
11 38 S
11 39 S
11 40 S
11 41 S
11 52 S
11 53 S
11 54 S
11 55 S
11 56 S
11 57 S
11 58 S
11 59 S
11 60 S
11 61 S
11 62 S
11 63 S
11 64 S
11 65 S
11 75 S
11 76 S
11 77 S
11 78 S
11 79 S
11 80 S
11 81 S
11 82 S
11 83 S
11 84 S
11 85 S
11 86 S
11 87 S
11 88 S
11 89 S
11 90 S
11 91 S
11 92 S
11 93 S
11 94 S
11 95 S
11 96 S
11 97 S
11 98 S
11 99 S
11 100 S
12 1 S
12 2 S
12 3 S
12 4 S
12 5 S
12 6 S
12 64 S
12 65 S
12 66 S
12 67 S
12 68 S
12 69 S
12 70 S
12 71 S
12 72 S
12 73 S
12 74 S
12 75 S
12 76 S
12 77 S
12 78 S
12 79 S
13 3 S
13 4 S
13 5 S
13 6 S
13 7 S
13 8 S
13 9 S
13 10 S
13 11 S
13 12 S
13 13 S
13 14 S
13 15 S
13 16 S
13 17 S
13 18 S
13 19 S
13 20 S
13 21 S
13 22 S
13 23 S
13 24 S
13 25 S
13 26 S
13 27 S
13 28 S
13 29 S
13 30 S
13 31 S
13 32 S
13 33 S
13 34 S
13 35 S
13 36 S
13 37 S
13 38 S
13 39 S
13 40 S
13 41 S
13 42 S
14 70 S
14 71 S
14 72 S
14 73 S
14 74 S
14 75 S
14 76 S
14 77 S
14 78 S
14 79 S
14 80 S
14 81 S
14 82 S
14 83 S
14 84 S
14 85 S
14 86 S
14 87 S
14 88 S
14 89 S
14 90 S
14 91 S
14 92 S
14 93 S
14 94 S
14 95 S
14 96 S
14 97 S
14 98 S
14 99 S
14 100 S
15 1 S
15 2 S
15 3 S
15 4 S
15 5 S
15 6 S
15 7 S
15 8 S
15 9 S
15 10 S
15 11 S
15 12 S
15 13 S
15 14 S
15 15 S
15 16 S
15 17 S
15 18 S
15 19 S
15 20 S
15 21 S
15 22 S
15 23 S
15 24 S
15 25 S
15 26 S
15 27 S
15 28 S
15 29 S
15 30 S
15 31 S
15 32 S
15 33 S
15 34 S
15 35 S
16 1 S
16 2 S
16 3 S
16 4 S
16 5 S
16 6 S
16 7 S
16 8 S
16 9 S
16 10 S
16 11 S
16 12 S
16 13 S
16 14 S
16 15 S
16 16 S
16 17 S
16 18 S
16 19 S
16 20 S
16 21 S
16 22 S
16 23 S
16 24 S
16 25 S
16 26 S
16 27 S
16 28 S
16 29 S
16 30 S
16 31 S
16 32 S
16 33 S
16 34 S
16 35 S
16 36 S
16 37 S
16 38 S
16 39 S
16 40 S
16 41 S
16 42 S
16 43 S
16 44 S
16 45 S
16 46 S
16 47 S
16 48 S
16 49 S
16 50 S
16 51 S
16 52 S
16 53 S
16 54 S
16 55 S
16 56 S
16 57 S
16 58 S
16 59 S
16 60 S
16 61 S
16 62 S
16 63 S
16 64 S
16 65 S
16 66 S
16 67 S
16 68 S
16 69 S
16 70 S
16 71 S
16 72 S
16 73 S
16 74 S
16 75 S
16 76 S
16 77 S
16 78 S
16 79 S
16 80 S
16 81 S
16 82 S
16 83 S
17 19 S
17 20 S
17 21 I
17 22 S
17 23 S
17 24 S
17 25 S
17 26 S
17 27 S
17 28 S
17 29 S
17 30 S
17 31 S
17 32 S
17 33 S
17 34 S
17 35 S
17 36 S
17 37 S
17 38 S
17 39 S
17 40 S
17 41 S
17 42 S
17 43 S
17 44 S
17 45 S
17 46 S
17 47 S
17 48 S
17 49 S
17 50 S
17 51 S
17 52 S
17 53 S
17 54 S
17 55 S
17 56 S
17 57 S
17 58 S
17 59 S
17 60 S
18 86 S
18 87 S
18 88 S
18 89 S
18 90 S
18 91 S
18 92 S
18 93 S
18 94 S
18 95 S
18 96 S
18 97 S
18 98 S
18 99 S
18 100 S
19 1 S
19 2 S
19 3 S
19 4 S
19 5 S
19 6 S
19 7 S
19 8 S
19 9 S
19 10 S
19 11 S
19 12 S
19 13 S
19 14 S
19 15 S
19 16 S
19 17 S
19 18 S
19 19 S
19 20 S
19 21 S
19 22 S
19 23 S
19 24 S
19 25 S
19 26 S
19 27 S
19 28 S
19 29 S
19 30 S
19 31 S
19 32 S
19 33 S
19 34 S
19 35 S
19 36 S
19 37 S
19 38 S
19 39 S
19 40 S
19 41 S
19 42 S
19 43 S
19 44 S
19 45 S
19 46 S
19 47 S
19 48 S
21 23 S
21 24 S
21 25 I
21 26 S
21 27 I
21 28 I
21 29 S
21 30 S
21 31 S
21 32 S
21 33 S
21 34 S
21 35 S
21 36 S
21 37 S
21 38 S
21 39 S
21 40 S
21 41 S
21 42 S
21 43 S
21 44 S
21 45 S
21 46 S
21 47 S
21 48 S
21 49 S
21 50 S
21 51 S
21 52 S
21 53 S
21 54 S
21 55 S
21 56 S
21 57 S
21 58 S
21 59 S
21 60 S
21 61 S
21 62 S
21 63 S
21 64 S
21 65 S
21 66 S
21 67 S
21 68 S
21 69 S
21 70 S
21 71 S
21 72 S
21 73 S
21 74 S
21 75 S
21 76 S
21 77 S
21 78 S
21 79 S
21 80 S
21 81 S
21 82 S
21 83 S
21 84 S
21 85 S
21 86 S
21 87 S
21 88 S
21 89 S
21 90 S
21 91 S
21 92 S
21 93 S
21 94 S
21 95 S
21 96 S
21 97 S
21 98 S
21 99 S
21 100 S
22 1 S
22 2 S
22 3 S
22 4 S
22 5 S
22 6 S
22 7 S
22 8 S
22 9 S
22 10 S
22 11 S
22 12 S
22 13 S
22 14 S
22 15 S
22 16 S
22 17 S
22 18 S
22 19 S
22 20 S
22 21 S
22 22 S
22 23 S
22 24 S
22 25 S
22 26 S
22 27 S
22 28 S
22 29 S
22 30 S
22 31 S
22 32 S
22 33 S
22 34 S
22 35 S
22 36 S
22 37 S
22 38 S
22 39 S
22 40 S
22 41 S
22 42 S
22 43 S
22 44 S
22 45 S
22 46 S
22 47 I
22 48 S
22 49 S
22 50 S
22 51 I
22 52 S
22 53 I
22 54 I
22 55 S
22 56 S
22 57 S
22 58 S
22 59 S
22 60 S
22 61 S
22 62 S
22 63 S
22 64 S
22 65 S
22 66 S
22 67 S
22 68 S
22 69 S
22 70 S
22 71 S
22 72 S
22 73 S
22 74 S
22 75 S
22 76 S
22 77 S
22 78 S
22 79 S
22 80 S
22 81 S
22 82 S
22 83 S
22 84 S
22 85 S
22 86 S
22 87 S
22 88 S
22 89 S
22 90 S
23 4 S
23 5 S
23 6 S
23 7 S
23 8 S
23 9 S
23 10 S
23 11 S
23 12 S
23 13 S
23 14 S
23 15 S
23 16 S
23 17 S
23 18 S
23 19 S
23 20 S
23 21 S
23 22 S
23 23 S
23 24 S
23 25 S
23 26 S
23 27 S
23 28 S
23 29 S
23 30 S
23 31 S
23 32 S
23 86 S
23 87 S
23 88 S
23 89 S
23 90 S
23 91 S
23 92 S
23 93 S
23 94 S
23 95 S
23 96 S
23 97 S
